text,author,id
"Having taken the path to anarchy, there would be no limit.",IA,dummy
"If the boy were not driven onward by something in himself, the first steps would be error enough to force the rest.",IA,dummy
"Blackmail if necessary, but he would not be stopped.",IA,dummy
"He was a fool, he told himself, but he couldn't leave things as they were.",IA,dummy
"He damned his streak of undisciplined curiosity, but he had to know.",IA,dummy
"In that way, there would be no evidence against him, no real evidence.",IA,dummy
"In a way, he was secretly ashamed of Uncle Ralph.",IA,dummy
"He hadn't mentioned him to Potterley partly out of caution and partly because he did not wish to witness the lifted eyebrow, the inevitable half-smile.",IA,dummy
"Professional science writers, however useful, were a little outside the pale, fit only for patronizing contempt.",IA,dummy
"The fact that, as a class, they made more money than did research scientists only made matters worse, of course.",IA,dummy
"Still, there were times when a science writer in the family could be a convenience.",IA,dummy
"Not being really educated, they did not have to specialize.",IA,dummy
"Consequently, a good science writer knew practically everything.",IA,dummy
"""A degree,"" he once said to Jonas Foster, when both were considerably younger, ""is a first step down a ruinous highway.",IA,dummy
"""On the other hand, if you guard your mind carefully and keep it blank of any clutter of information till maturity is reached, filling it only with intelligence and training it only in clear thinking, you then have a powerful instrument at your disposal and you can become a science writer.""",IA,dummy
"Nimmo received his first assignment at the age of twenty-five, after he had completed his apprenticeship and been out in the field for less than three months.",IA,dummy
"It came in the shape of a clotted manuscript whose language would impart no glimmering of understanding to any reader, however qualified, without careful study and some inspired guesswork.",IA,dummy
"Nimmo took it apart and put it together again (after five long and exasperating interviews with the authors, who were biophysicists), making the language taut and meaningful and smoothing the style to a pleasant gloss.",IA,dummy
"he would say tolerantly to his nephew, who countered his strictures on degrees by berating him with his readiness to hang on the fringes of science.",IA,dummy
"They aren't expected to be grand masters at chess or virtuosos at the violin, so why expect them to know how to put words together?",IA,dummy
"Why not leave that for specialists, too?""",IA,dummy
"""Good Lord, Jonas, read your literature of a hundred years ago.",IA,dummy
"It's just jaw-cracking, amateurish.",IA,dummy
"""But you don't get recognition, Uncle Ralph,"" protested young Foster, who was getting ready to start his college career and was rather starry-eyed about it.",IA,dummy
"""I get recognition,"" said Nimmo.",IA,dummy
"Sure, a biochemist or a strato-meteorologist won't give me the time of day, but they pay me well enough.",IA,dummy
"He'll fight harder for enough funds to afford me, or someone like me, , than to get a recording ionograph.""",IA,dummy
"Actually, he was proud of his paunchy, round-faced, stub-fingered uncle, whose vanity made him brush his fringe of hair futilery over the desert on his pate and made him dress like an unmade haystack because such negligence was his trademark.",IA,dummy
"Ashamed, but proud, too.",IA,dummy
"For nine more years, papers in every branch of science had come to him for polishing and a little of each had crept into his capacious mind.",IA,dummy
"Nimmo was eating seedless grapes, popping them into his mouth one at a time.",IA,dummy
"He tossed a bunch to Foster who caught them by a hair, then bent to retrieve individual grapes that had torn loose and fallen to the floor.",IA,dummy
"Don't bother,"" said Nimmo carelessly.",IA,dummy
"Get a move on, boy.",IA,dummy
"""I couldn't afford you, Uncle.""",IA,dummy
"""Aw, come on.",IA,dummy
"""If you're serious, it's a deal.""",IA,dummy
"It was a gamble, of course, but Foster knew enough of Nimmo's science writing to realize it could pay off.",IA,dummy
"Some dramatic discovery of public interest on primitive man or on a new surgical technique, or on any branch of spationautics could mean a very cash-attracting article in any of the mass media of communication.",IA,dummy
"It was Nimmo, for instance, who had written up, for scientific consumption, the series of papers by Bryce and co-workers that elucidated the fine structure of two cancer viruses, for which job he asked the picayune payment of fifteen hundred dollars, provided popular publication rights were included.",IA,dummy
"He then wrote up, exclusively, the same work in semidramatic form for use in trimensional video for a twenty-thousand-dollar advance plus rental royalties that were still coming in after five years.",IA,dummy
"Foster said bluntly, ""What do you know about neutrinics, Uncle?""",IA,dummy
"You know that, don't you?""",IA,dummy
"One of them will be moving quietly along on a problem, then curiosity leads him up a strange creek.",IA,dummy
"Next thing you know they've done so little on their proper problem, they can't justify for a project renewal.",IA,dummy
"I've seen more-""  ""All I want to know,"" said Foster patiently, ""is what's been passing through your hands lately on neutrinics.""",IA,dummy
"Nimmo leaned back, chewing at a grape thoughtfully.",IA,dummy
"""Now that you ask,"" said Nimmo, ""I don't know.",IA,dummy
"""Hey, there, don't bark.",IA,dummy
"Just as electronics deals with the applications of electron movements and the forces involved, and pseudo-gravities deals with the applications of artificial gravitational fields.",IA,dummy
"""And,"" said Nimmo with equanimity, ""neutrinics is the basis of time viewing and that is all I know.""",IA,dummy
"Without formulating it explicitly in his own mind, he had felt sure, somehow, that Nimmo would come up with some late reports, bring up interesting facets of modern neutrinics, send him back to Potterley able to say that the elderly historian was mistaken, that his data was misleading, his deductions mistaken.",IA,dummy
"The trouble was, he had to know.",IA,dummy
"He said, ""Is there a text on neutrinics, Uncle Ralph?",IA,dummy
"Nimmo thought, his plump cheeks puffing out with a series of sighs.",IA,dummy
"I've never seen it, but I viewed something about it once.",IA,dummy
"Sterbinski and LaMarr, that's it.""",IA,dummy
"They sat in silence for a moment, while Nimmo shifted his bulk to the creaking tune of the chair he sat on.",IA,dummy
"Then the science writer said, ""Are you going to tell me what this is all about?""",IA,dummy
"Will you help me anyway, Uncle Ralph?",IA,dummy
"""Well, you've taught me all I know on pseudo-gravities.",IA,dummy
"""That you be careful, Jonas.",IA,dummy
"Foster nodded, but he hardly heard.",IA,dummy
"A full week later, Ralph Nimmo eased his rotund figure into Jonas Foster's on-campus two-room combination and said, in a hoarse whisper, ""I've got something.""",IA,dummy
"He produced it, or rather a corner of it, from his ample topcoat.",IA,dummy
"Foster almost automatically eyed door and windows to make sure they were closed and shaded respectively, then held out his hand.",IA,dummy
"The film case was flaking with age, and when he cracked it the film was faded and growing brittle.",IA,dummy
"He said sharply, ""Is this all?""",IA,dummy
"""Gratitude, my boy, gratitude!""",IA,dummy
"Nimmo sat down with a grunt, and reached into a pocket for an apple.",IA,dummy
"""Oh, I'm grateful, but it's so old.""",IA,dummy
"I had access to the stacks, naturally.",IA,dummy
"So I stepped over a chained railing when no one was around, dug this up, and walked out with it.",IA,dummy
"Meanwhile, they won't miss it in years.",IA,dummy
"Only you'd better not let anyone see it on you, nephew.""",IA,dummy
